número,status,fecha_dictamen
26636-4396-ON,1,14-03-1997
47335-74283-NB,0,17-12-2015
60691-62153-GJ,1,25-05-1979
23058-13232-BD,0,15-04-2017
33028-84683-BN,0,13-02-2016
22226-43533-NH,0,04-07-2019
94423-13424-BG,0,13-11-2013
29907-71232-ID,0,11-02-2002
54398-4756-OB,1,16-10-2017
87472-44178-BA,1,22-02-2018
26443-67085-AB,0,02-06-2011
55902-87797-MK,0,14-11-2002
18908-98365-EB,0,25-01-2017
71240-70071-OK,0,04-02-2017
21759-52360-FF,0,15-05-2003
96139-21476-FO,1,28-01-2018
78027-41381-HF,0,01-09-1997
20262-70806-EE,1,29-03-2017
96912-21071-FJ,1,03-11-2016
37485-10388-NN,0,28-11-2010
87344-17881-GD,0,10-07-2019
9372-110-BH,0,28-01-2012
49373-68418-IE,0,27-08-2019
53552-35551-KG,0,08-05-2018
22745-10876-HL,1,21-06-2019
22718-8830-IG,1,22-06-2013
43612-79777-NM,1,01-04-2012
96077-24860-EB,1,18-03-2003
30844-30-NK,1,27-10-2002
66383-20676-EJ,0,24-03-2016
59520-83011-EO,0,14-08-2019
17466-22728-BH,0,08-11-2005
2180-18406-NE,0,22-09-2012
46426-71866-JK,1,02-02-2007
42543-8020-KN,0,15-06-1990
34264-65209-GO,1,11-01-2019
76304-34422-IF,0,20-08-2004
1695-3680-JA,1,20-08-2019
96644-73689-DK,1,20-04-2019
71586-36631-DK,0,23-05-2000
98670-75565-HG,0,26-06-2003
78934-50136-IB,0,04-06-2019
30233-70246-KB,1,08-02-2006
91242-22996-DB,0,26-01-2004
84593-90467-AJ,0,19-07-2019
46058-73008-GK,1,22-10-2014
83021-32094-OM,1,07-05-2016
74974-8801-GK,0,06-10-2017
19759-82511-BN,1,06-05-2018
5348-72987-IN,1,21-09-2013
39302-15531-IJ,1,25-08-2010
23904-90865-EL,1,16-07-2013
54836-5159-BO,1,08-10-2016
201-96026-EF,0,09-03-2014
91519-95874-DN,0,04-07-2018
63472-37328-NH,0,24-11-2001
6417-98941-FN,1,09-03-2017
85265-49535-OH,1,15-01-2019
55517-30502-EK,1,09-08-2018
90483-5956-JK,0,08-07-2016
14790-11138-EJ,0,20-08-2013
7737-84399-JA,1,28-02-1994
33893-35310-BB,1,22-05-2015
92831-61264-HA,0,28-05-2016
94569-75862-OM,1,17-01-2016
95487-31555-JB,0,05-03-2016
35332-98995-BB,1,21-08-2018
6130-16962-BE,0,31-07-2019
91048-66897-AK,0,05-06-2016
12119-24930-KB,1,21-10-2016
85204-91954-IA,1,09-05-2019
68045-1011-GG,1,25-12-2013
61602-10543-BH,0,06-06-2019
15530-48650-MH,1,18-04-2013
62552-24099-GK,0,26-10-2016
30852-83034-EF,0,19-04-2005
30401-41608-KN,1,12-09-2017
91479-8989-EF,0,13-04-2012
44569-63984-OB,1,31-10-1996
93516-90324-GA,1,26-09-2007
66699-38032-MJ,1,27-04-1995
46962-23172-DI,1,20-03-2019
38098-49172-JD,1,02-03-2017
69497-69115-KE,0,29-11-2011
16569-67654-GH,0,14-10-2009
22161-46083-DA,0,08-09-1997
37034-41262-DK,1,05-07-2018
98882-6893-OG,1,18-04-2006
8557-67133-DO,1,01-01-2012
16523-92448-DA,1,12-10-2018
1345-76966-FH,1,14-10-2013
81147-93005-IE,1,21-04-2014
16492-97452-BH,0,12-08-2016
27187-68184-LL,1,05-12-2015
30724-4885-AJ,1,14-08-1987
78934-4437-GE,0,31-05-1984
94203-81699-JA,1,03-10-2017
99866-46058-BM,1,06-03-2013
76238-31850-MD,0,03-10-2008
85309-60803-LA,0,18-01-1991
80832-89893-BL,0,19-04-2011
30252-7845-KG,0,16-02-2004
62080-47205-EB,0,05-05-2012
61476-71130-JA,0,29-09-2016
77638-64127-DA,1,14-01-2008
78096-10091-HF,1,17-03-2019
85187-35254-NE,0,07-06-2019
12892-64192-II,1,08-06-2014
61723-32086-NM,0,14-09-2017
71494-67944-FK,0,05-10-2018
30699-78637-HB,0,24-08-1999
43765-27172-BI,0,15-11-2015
7536-91341-IJ,0,23-05-2019
64200-88416-GK,0,05-04-2018
17946-84052-BJ,0,18-09-2018
79721-72278-MB,0,07-07-1997
38686-22713-NN,0,02-12-2015
32277-71247-HG,1,29-07-2012
75566-860-DE,0,13-09-2011
35557-17694-AO,0,09-05-2015
60467-34263-DB,0,19-11-2008
71950-61697-FA,0,22-09-2007
88852-46790-GL,1,02-09-2018
27459-87848-IB,0,14-03-1999
91217-39454-IN,1,20-07-2019
97293-54596-HI,0,30-05-2016
59691-1188-BG,0,02-12-2018
70756-64824-KJ,1,25-01-2015
27352-35228-LM,1,28-08-2015
27010-48939-KI,0,20-03-2015
97839-52321-NJ,0,04-08-2013
45846-74498-EM,0,20-09-1979
22803-1603-BL,1,18-02-1981
95063-77561-KG,1,20-12-2018
47714-17317-HM,0,22-12-2014
63880-99002-HI,0,25-05-2007
24159-76000-MG,0,14-09-1995
25130-35606-MI,1,16-11-2018
79748-20404-NB,1,28-02-2004
52120-28312-HB,0,01-11-2015
47366-90000-FI,0,05-03-1990
36811-68634-BA,1,15-06-2019
6467-14003-IM,1,21-10-2016
24382-95159-JL,1,29-12-2015
70828-72323-MK,0,29-04-2002
16700-68254-KK,1,30-10-2000
96193-24124-BA,1,25-11-2009
68788-89125-JE,1,14-03-2019
10026-88990-LL,1,19-04-2019
76094-21747-NB,1,28-02-1987
76847-47622-LB,1,06-03-2018
23216-7318-NG,0,14-03-1991
13260-83337-LA,1,26-08-2015
26795-79958-ND,1,28-03-2017
70633-24481-JG,1,10-12-1993
81101-87539-KD,1,24-03-1986
21508-56076-HB,0,09-05-1996
14684-73297-BJ,1,27-05-2017
94095-65432-AN,0,10-01-2009
5332-60446-BE,0,15-01-2019
95070-9024-MA,1,22-10-2009
72867-86661-OI,1,10-08-2016
21322-40628-KN,1,12-03-2019
6960-94298-LN,0,05-04-2003
25075-66726-NB,0,24-06-2017
72243-55170-BM,0,05-05-2010
33965-90022-DJ,1,27-08-2019
20173-32838-KA,1,24-08-2014
25588-42037-BK,0,17-06-2019
53505-3443-BF,1,19-11-2012
59053-95788-HE,0,28-12-2017
82693-86045-HF,1,15-10-2016
56250-61226-BG,1,10-06-2006
49733-90870-DE,0,26-08-2012
28985-48889-HM,1,04-02-2012
30870-14092-HJ,0,16-12-2012
88619-65841-FF,1,02-12-2012
58074-7321-HB,0,29-06-2017
12695-90271-MD,0,13-10-2014
91655-39627-EM,1,14-11-2004
67421-85790-BD,1,06-12-2016
12918-82094-MK,0,23-10-2015
8103-3908-OK,0,11-08-1990
76964-30900-GM,0,09-04-2018
92555-64893-BF,0,24-06-2019
8351-32004-GA,0,01-11-2014
40331-13856-AI,1,31-07-2016
95270-44091-IN,0,10-07-2007
72581-73423-HB,1,11-06-2017
87798-42783-IH,1,19-09-1978
69916-5301-FM,0,10-08-2009
6580-71073-IL,1,27-05-1974
20703-43405-MI,1,09-03-2016
8678-1381-KN,0,06-04-2011
14818-22691-AJ,0,21-07-2014
31467-82150-KN,0,01-10-2016
38929-97064-BO,0,05-12-2004
30133-12416-BE,1,11-07-2018
16920-34138-ML,1,14-10-2005
1836-1498-DD,1,18-05-2002
98729-35303-FD,0,03-01-2008
19576-98142-EE,1,31-08-2016
56207-52532-ML,0,07-10-2017
78644-80383-EG,1,24-08-1991
86806-33539-FF,0,27-04-2015
5236-90018-DM,0,05-10-2017
70101-10159-DJ,0,02-08-2016
7102-7611-HH,0,22-06-2017
70862-61331-FI,0,13-08-2018
95678-37368-JL,0,08-03-2008
10552-91023-FK,1,05-11-2016
209-69695-LB,1,21-05-2019
26475-95282-EF,0,11-08-2019
90473-51167-GF,0,07-08-2015
81624-2224-GO,0,20-02-2019
45175-63826-BN,0,23-08-1987
93332-99229-MM,1,11-04-2017
91379-42973-BA,0,16-05-2004
62400-76141-IA,0,25-10-1979
83529-73353-JE,1,21-03-2018
86538-57849-OA,1,29-04-1975
70751-8520-AB,0,05-12-1988
92357-70094-MB,1,30-05-2015
68356-50881-OL,0,28-03-2007
21610-54095-BJ,0,24-04-2005
36125-71744-KH,0,20-08-2016
64386-25897-FJ,1,17-02-2011
98321-8525-KJ,1,20-02-2018
72630-50995-GK,1,01-08-2014
51509-3677-FE,1,08-07-2004
21794-89664-GB,0,04-10-1993
55219-92040-FL,0,19-05-2003
32848-44299-NE,1,05-07-2019
66653-85757-LB,1,13-07-1993
41833-69804-JL,1,09-07-2018
18131-65564-FG,1,23-06-2019
30194-11100-DI,1,25-02-2007
73173-21281-BA,1,10-07-2018
9343-64376-BA,0,06-05-2014
38868-40268-BN,0,11-03-1980
92946-87989-JM,1,12-06-2019
60077-68069-AJ,0,28-03-2015
20979-80042-GI,1,14-06-2014
15232-17518-OO,0,27-02-2019
74179-67817-LH,1,18-08-2019
66352-65125-BN,0,12-06-2019
11092-80635-FB,0,16-12-2008
45274-94066-LB,1,30-11-2017
45461-53192-BL,0,15-02-2005
8059-39271-MB,1,01-08-2009
6654-35840-OO,1,13-10-1999
92038-87475-BH,0,13-08-2019
76548-33342-AA,1,14-08-2018
61507-47672-KJ,1,29-12-2016
64959-57176-FO,0,31-10-2015
26161-47585-DG,1,22-05-2011
39629-64931-LF,1,29-08-2016
86107-22803-AJ,0,24-03-2003
36947-35207-JB,0,14-10-2001
78724-86788-EB,0,24-09-2010
14361-55017-OL,0,27-08-2017
47147-15593-FE,0,03-12-1993
51116-49328-EL,1,27-08-2008
79193-12425-DJ,1,06-03-2018
70457-78904-GA,0,19-11-2011
26366-55656-JD,0,29-09-1977
2291-73819-NB,1,04-08-1997
86111-880-FH,0,07-12-2018
78843-20791-GB,1,10-04-2012
57951-67858-FK,1,31-05-2019
92490-98864-IK,0,24-10-2014
60063-80861-BG,0,08-06-2011
43787-93399-IA,1,12-10-2017
78981-6301-JL,1,06-02-1988
27451-12032-KB,1,02-11-2014
94780-29834-LD,0,06-03-2000
98913-79373-DH,0,22-12-2010
67631-92109-FJ,0,19-11-2018
49634-74628-BA,0,27-05-2014
46381-36786-DF,0,02-10-2016
32728-36882-BK,1,15-06-2013
40279-21967-EL,0,21-03-2015
62738-51459-LJ,0,23-12-2009
2648-26152-BE,0,25-07-2019
51588-15761-HK,0,15-09-2018
26654-86529-MK,1,11-05-2019
19852-75528-EL,0,15-05-2015
55559-73141-HI,0,31-07-2009
47057-17266-EF,0,22-05-2012
90193-69552-IK,1,28-03-2019
62093-56750-MD,0,06-04-2016
51674-75710-BK,0,10-06-2017
91591-95251-KI,1,11-09-2006
21172-2800-NN,0,17-07-2016
38468-88433-ED,1,28-01-2016
78187-89598-FJ,1,24-03-2017
24724-88962-FM,0,01-07-2019
76541-67361-IO,0,07-08-1994
74753-37008-FJ,0,24-07-1990
73349-36547-BN,0,20-04-2019
36242-31320-MK,1,07-05-1991
1552-29109-AL,0,21-08-1989
8000-47861-LB,0,16-05-2019
5831-13175-II,0,22-09-2005
29150-52598-OK,1,04-12-2013
92500-99091-EI,0,09-07-2002
37351-60027-BA,1,31-01-2014
3906-95369-HF,0,18-12-2016
47341-36789-JF,1,28-03-2019
60801-65299-MA,0,06-12-2010
32487-44831-AL,0,23-05-1985
99447-81631-HG,1,03-03-2014
22885-480-BD,0,13-01-2003
10957-87669-BK,0,20-06-2017
23932-20517-IN,1,16-03-2007
22037-64365-EE,0,20-09-2018
93096-69587-FL,0,26-02-2001
30923-76973-FM,1,17-07-2019
52345-57574-KA,1,21-02-2006
34121-11894-OF,1,01-04-2017
63320-65808-MO,0,27-03-2005
62983-35236-KB,1,31-08-1985
46516-45586-JB,1,04-11-2013
70731-79331-FJ,0,05-04-2013
6980-97173-NJ,0,01-08-2019
84674-86296-EI,1,17-05-2014
5732-83994-MD,1,13-09-2013
57400-12785-JM,0,24-02-2014
68199-22075-GK,0,12-07-2006
29303-63980-ON,0,25-02-2002
79063-50402-EO,0,23-02-2019
81428-68155-BA,0,15-10-1990
99260-80906-BO,1,18-09-2008
90736-898-DF,1,13-04-2019
17979-92709-EM,1,21-05-2019
11560-65108-KD,0,03-06-2015
48468-88850-JF,1,30-03-2013
29562-31806-HN,1,23-11-2014
48800-12435-BO,0,02-01-2019
55104-16250-OB,1,28-09-2011
64777-86201-HI,0,20-04-1993
36099-11043-KO,1,02-03-2010
94309-1717-EO,0,14-01-2007
68253-52843-GJ,1,24-08-2010
44000-33949-IH,0,28-02-1990
89973-47298-AD,0,08-06-2007
42894-62516-NB,1,21-08-2019
53986-40662-BB,0,21-11-2015
2522-62116-LE,1,09-10-2013
40171-99664-HB,1,08-03-1998
50377-55295-OO,1,01-12-2017
94689-98630-OL,0,21-02-2019
67142-46569-LB,0,23-02-2008
80566-19106-BH,1,10-07-2003
24903-54269-EN,0,19-07-2014
92071-78129-BK,0,17-12-2018
78221-2607-BJ,0,29-06-2019
49409-69969-GB,0,17-05-2016
34972-76333-EM,1,28-07-2015
49627-88950-GB,1,24-08-2005
6533-17053-DJ,1,05-04-2010
13847-41504-DE,0,08-10-2016
39081-57049-NM,0,07-11-1987
92837-73175-MN,0,23-04-2007
88761-74211-BM,1,09-12-2015
81046-774-AI,1,06-07-2017
79881-16679-FE,1,15-02-2017
89512-84815-BM,0,04-02-2019
77835-33985-BL,1,06-08-2016
67945-43909-HL,0,10-10-2018
89565-78305-JI,0,19-01-1999
78333-24836-AB,0,27-07-1965
55737-63843-BM,1,04-12-2018
78688-4460-JB,1,16-01-1988
19176-18886-OA,1,10-05-2018
32313-16774-GJ,0,27-09-2015
58592-88053-IN,1,18-02-2010
44588-87279-JH,1,07-01-1997
84541-71329-KM,1,28-07-2018
56121-68099-FL,1,17-04-2005
5897-83538-BB,0,22-12-1998
96305-13312-BF,0,28-10-2007
67629-83728-FM,0,15-03-2018
47018-10154-MD,1,17-06-2010
25606-51911-LM,1,06-03-2019
55928-96898-NF,1,27-02-2014
8420-20489-OD,0,10-06-2010
16269-15073-OD,0,10-08-2017
53867-51130-OG,1,01-02-2014
84235-96070-FM,0,14-04-2012
51367-46965-DO,0,27-05-2019
9114-15282-GH,0,22-02-2019
7220-18038-EK,0,20-11-2004
42111-39382-FJ,0,31-01-2019
69400-39663-NI,0,23-08-1985
45315-81539-KB,1,17-03-1984
39628-72447-DJ,1,27-07-2018
46630-4979-OO,0,15-07-2002
15071-79687-LD,0,11-06-2010
71861-89707-NG,0,10-12-2011
65720-88810-DJ,0,27-03-1996
98217-33846-JB,0,28-07-2018
54261-57350-KN,1,21-03-2019
41755-29862-FB,0,02-02-2018
33692-92408-ED,0,31-03-2016
36541-39447-BB,0,17-02-2019
72452-70764-HD,1,19-09-2009
49106-36241-DG,1,14-05-2008
22895-60850-II,1,09-10-2003
77193-1181-OI,0,10-07-1994
28470-33973-MN,0,22-10-2016
20165-91778-BN,1,13-08-2012
24737-54214-IB,1,28-04-1995
66867-88323-JM,0,15-03-2019
53659-84948-ME,0,26-03-2001
49200-5043-LF,1,30-11-2015
18429-25545-OO,1,01-12-2016
21247-12874-DI,0,21-07-1996
32586-64773-NH,0,19-06-1981
91581-61985-BB,0,31-10-2012
70989-15810-DK,1,28-11-2008
82189-72153-LM,1,08-08-2017
93231-56319-HH,0,28-06-2016
82638-91563-JM,0,31-01-2018
70856-98371-FE,1,02-01-2017
6669-336-BF,1,21-07-1969
60138-23201-OK,0,16-01-1970
3076-32283-HL,0,20-04-1995
13751-63316-JD,1,26-10-2013
94545-95262-NE,1,15-11-2011
82922-41956-AJ,1,09-12-2013
18755-27578-KE,1,05-12-1991
61258-35747-OB,0,30-12-2008
1298-17080-DE,0,18-03-2018
23871-5967-HO,1,26-10-2017
25504-84460-AM,1,05-02-2019
14366-83263-IE,1,03-08-1995
12936-13739-EG,0,16-06-2012
81021-37250-BD,0,19-11-2009
13627-8579-AK,0,25-07-1999
77269-84627-HB,1,19-07-2009
86098-40505-IK,1,13-08-2009
89495-83626-II,0,12-07-2018
1118-36663-FA,0,09-09-2004
41961-44290-AM,0,26-02-2014
73061-47652-ML,0,21-08-2016
94933-23728-LI,0,29-12-1982
88993-65735-DH,0,11-05-2011
76067-99724-GA,0,17-11-2004
3220-16075-AI,0,21-05-2010
37429-17618-BH,1,03-11-1984
56821-41302-OM,1,11-07-2016
52663-39992-DJ,0,12-09-2018
47334-6041-HA,1,21-11-2010
10487-2983-ED,1,02-03-2007
73232-80558-EM,1,29-04-2010
14663-73378-FM,0,01-02-2007
10621-77836-OB,1,24-03-2005
45504-18749-JB,0,13-10-1992
2759-30815-HB,0,11-01-1989
25442-65147-BH,1,06-08-1978
91938-41947-HO,0,20-05-2005
52866-39469-ML,0,17-11-2015
32991-32474-LG,1,13-03-1994
60897-99649-NH,1,26-09-1995
26615-78710-BB,0,07-03-2019
28252-95814-AD,0,30-03-2016
94746-48984-KN,0,04-12-1988
19614-95359-FB,0,31-07-2015
72303-52929-HL,0,03-04-2015
45300-91954-FL,0,24-10-2002
76206-2039-LL,0,16-04-2017
71336-86127-JN,1,29-11-2000
53397-72090-DD,1,25-09-2012
18004-83134-AJ,0,24-07-2017
99867-24268-JD,0,16-04-2017
41952-26136-II,0,10-04-2010
67129-55710-MN,1,04-01-2011
30836-47925-OE,0,09-07-2019
49285-17151-NO,1,31-10-2015
38959-1410-AE,1,09-10-2017
40743-10792-KO,0,05-12-2009
48043-31195-DM,1,19-08-1980
60286-44911-BF,0,28-02-2014
44951-97723-DA,0,09-02-1998
85757-2901-NK,0,31-03-2005
68962-32090-GN,1,01-07-2018
94429-79896-HK,1,07-04-2017
25148-60192-HG,0,17-07-2009
85005-38760-IK,1,29-08-2016
86892-44731-FE,1,15-09-2007
90814-51090-AJ,1,30-09-2014
79231-17022-JH,1,24-04-2016
95657-56262-ND,1,20-10-2017
20094-60975-DD,0,05-12-1996
21656-49826-BB,0,18-01-2006
88973-19565-MI,0,01-03-2001
10503-47882-MD,1,25-05-1994
72422-13074-OK,0,08-09-2011
72911-53163-JL,0,14-10-2009
52317-79924-LD,0,03-02-2017
85501-63722-OB,1,03-09-2008
95932-45592-BL,1,29-04-2006
60658-70999-BD,1,18-03-2019
35556-59011-IE,1,01-11-1993
79250-37211-BL,0,13-08-2019
94541-82639-GJ,0,22-12-2018
37460-25490-MB,1,17-05-1997
27418-14758-KE,1,05-11-2009
34052-55575-GL,0,14-01-2019
40742-84632-ME,0,31-01-2018
13653-36309-JD,0,04-05-2002
22964-60469-IB,1,03-10-2013
85859-31999-AE,0,03-12-2015
68262-5745-LB,1,28-03-2010
53403-23006-AM,1,28-08-2001
56514-54863-DH,0,20-02-2018
65646-6243-OK,1,27-08-1996
66303-17372-BK,0,21-07-2014
82216-67497-MO,1,19-07-2016
27319-81969-JH,1,03-01-1997
78905-77454-IO,1,10-01-2001
78651-4572-ME,0,25-07-2019
67895-75068-DE,1,16-12-2015
99682-82313-JB,0,19-11-2015
12400-27071-JD,1,28-11-2009
73504-19294-EH,1,26-11-2018
65686-88619-LB,0,31-01-2017
77060-15212-IK,0,28-01-2018
36964-77126-JO,0,25-09-1994
80156-31477-AO,1,26-01-2018
59934-32657-JD,0,08-08-2019
83104-10479-NA,1,25-04-1966
67723-67314-JB,1,03-05-2017
69034-73144-BF,0,27-06-2019
69027-29832-OD,1,30-08-2019
71992-40932-GI,0,25-07-2015
84448-28405-HK,0,13-12-2003
67044-96303-EN,1,13-12-2018
64018-56207-DM,1,27-11-2017
40621-27696-BB,1,19-10-2017
52020-50152-MK,0,13-01-1968
42526-41588-ME,1,09-09-2013
12567-3343-KE,1,15-06-2018
19677-53331-IB,1,24-10-1998
57886-28565-LN,1,24-02-2006
86151-7409-EN,1,12-08-2009
58713-37954-KG,1,15-09-2009
81362-8483-HG,0,30-01-1985
89274-68549-BO,0,18-12-2005
71943-20575-OH,0,02-07-2005
26353-31816-MJ,1,21-07-2018
47225-39623-OI,1,17-12-2012
25521-40951-MN,1,16-03-2007
31354-60497-FA,1,12-02-2016
45318-26200-BK,1,21-02-2014
82849-57420-IM,1,18-01-2019
83367-34820-JD,0,30-04-1986
98609-16509-GE,0,22-06-2001
23352-30106-OH,0,29-04-2000
25729-52512-FE,1,27-06-2018
37222-71891-KB,1,08-07-2011
68442-127-EA,0,10-01-2013
68196-24556-BA,1,06-01-2018
60615-29451-DE,0,30-10-2011
70248-42425-BK,0,06-08-2019
42247-61078-OM,1,15-01-2018
22087-63791-OJ,0,13-07-2019
31478-55585-FB,1,30-08-2019
71609-57739-JJ,1,10-11-2005
60877-56177-BE,1,19-12-2014
58022-50481-ML,1,07-10-2017
40996-37600-BB,1,30-03-2002
12733-43773-OI,1,02-09-2013
49891-28427-MD,1,14-04-2017
98862-9871-NM,1,04-02-2014
68671-15079-IO,1,03-12-2008
87562-86249-OG,0,25-02-1989
42231-37076-AB,1,29-11-2015
6218-87831-KB,1,03-03-2017
64267-21105-KL,1,03-08-2019
33028-52813-FG,0,27-11-2016
12880-88581-BK,0,23-09-2002
33729-5367-AN,0,27-09-2017
96358-67008-MD,1,22-03-2008
15094-67651-NI,1,20-05-2011
20431-95638-GO,1,15-06-2010
27324-71829-DF,0,19-07-2019
21937-83363-BI,0,02-06-2015
72921-66709-DA,1,06-05-2006
43606-65120-FF,1,12-01-2019
89918-29939-MD,0,09-08-2019
46375-77432-HD,0,06-09-2018
44419-1000-GF,0,31-01-2018
92951-78969-FJ,1,25-06-2019
67654-7909-GN,0,02-11-2017
73052-25459-FH,0,10-02-2013
23894-88616-BM,0,14-04-2017
82787-18277-AF,0,08-05-2018
60852-35968-AL,1,21-12-2018
23666-11150-JD,0,27-08-2019
69123-37717-JL,0,19-01-2019
23885-1311-MN,1,31-12-1983
96750-25707-ML,1,10-01-2007
30729-76833-BB,0,08-07-2012
50394-92430-LH,1,22-12-2017
99072-61085-NE,1,20-09-2007
59675-64269-DM,1,16-06-2014
98036-20777-BM,0,26-08-2006
88058-75372-HH,1,30-12-2015
25028-56774-OK,0,03-04-2017
32486-93485-GJ,0,07-08-2009
10455-41658-BH,0,23-04-1974
73346-97049-JB,0,09-10-2017
72813-71548-KF,1,08-11-2013
84921-87965-LL,0,18-05-2016
69288-83039-DA,0,25-04-2019
96307-78531-DH,0,20-03-1991
73701-56318-GN,0,16-09-2007
75608-33149-FM,1,07-10-2011
62931-738-GE,0,19-07-2011
84074-2487-BB,0,25-01-2017
59349-94238-IN,1,04-07-2017
78585-568-DD,1,25-04-2007
46926-59290-LF,1,17-05-2017
36553-31860-JN,0,21-02-2010
463-93388-BO,0,21-03-2017
79659-82044-ED,1,15-12-1991
19050-99601-NM,1,24-10-2018
22782-84810-EM,1,11-08-2019
85129-21878-IA,0,29-05-2019
63458-88252-EN,1,14-08-2014
89079-49384-FE,0,29-08-1999
1298-57125-KB,1,09-04-2014
53659-82499-LL,0,12-02-2014
79863-59524-LK,1,26-01-2009
68887-87504-KJ,1,28-01-2011
25922-41185-JI,1,28-08-2017
35813-55272-GJ,0,06-10-2005
51632-7210-OG,1,01-08-2003
26742-40556-ML,0,06-11-2013
81739-82303-GK,0,04-11-2017
78778-16789-BM,1,04-09-1996
65060-11771-OD,1,11-02-1986
16137-85123-AE,0,01-04-2017
90994-15827-AO,0,24-04-2019
80485-94000-ED,1,19-03-2013
95801-66796-JF,0,05-01-2006
96514-21839-DG,1,17-01-2001
3598-13870-EB,1,10-03-2019
1338-93302-LE,0,28-10-2013
82808-67127-GO,1,04-08-2006
38035-1995-BE,1,21-11-2013
17406-84864-BF,1,17-10-2013
37036-40076-BH,1,11-03-2014
72316-81023-BA,1,13-03-2011
62484-52961-HA,0,03-08-2007
56091-24310-OL,1,20-01-2012
61149-83319-DO,0,21-05-2019
29488-20173-BB,0,30-01-1994
73212-36285-LB,1,20-06-2003
40342-31500-NM,1,31-05-2005
12763-31008-LJ,0,15-10-2017
89198-43819-JO,1,10-03-2018
16149-96047-GE,0,19-04-2018
60163-54906-LL,0,20-02-2019
12205-95061-MG,0,01-05-2018
3933-77451-MB,0,02-04-2012
91707-90777-KG,0,07-12-2018
57430-24535-FB,0,30-08-2019
33426-87799-BF,0,18-11-2018
97823-37134-AL,0,01-11-2011
17438-19917-IK,1,18-03-2019
30947-73721-AB,0,08-04-2019
36542-66303-OH,0,06-01-1989
6348-6464-BA,0,24-07-2019
71186-12518-BL,1,04-12-2016
33057-67489-LK,0,17-04-1994
82883-37562-GA,0,31-03-2006
84826-34828-MB,1,20-12-2000
78047-80069-MF,0,21-02-2019
81206-473-AH,1,30-11-2018
28001-38557-NF,1,08-09-2015
82907-57199-GK,1,24-11-2008
38985-92942-IL,0,12-03-2006
48551-70776-MD,0,27-04-2017
58940-19701-DL,1,27-12-2013
90184-74857-IN,0,03-06-2015
40652-15861-DF,1,06-11-2017
40761-51133-LI,0,06-03-2018
25068-96561-FO,1,10-04-2016
6899-23153-HO,1,15-06-2007
59568-9684-MM,0,16-03-2019
58583-28665-LF,1,28-08-2019
35571-70565-KA,0,17-08-2007
97715-75300-HB,0,08-01-2018
1828-26223-MA,0,06-08-2019
83367-31339-DA,1,24-01-2019
58618-82429-AD,1,27-02-2011
71741-47470-LE,1,11-07-2002
96851-70054-GB,1,15-10-2012
60479-52902-BE,1,22-01-2018
26710-84339-IO,1,14-03-2007
73813-85083-FF,1,30-07-1985
38385-39589-MN,1,15-07-2019
27741-66529-JE,0,13-02-1995
85737-37824-AB,1,23-10-2000
32417-17837-BN,0,18-05-2016
10301-35398-NB,0,02-03-2015
66274-76785-JM,0,18-07-2019
33012-31073-BG,1,09-12-2009
4447-31382-LH,1,12-05-2013
25995-86819-BM,1,23-04-2019
47334-84032-DE,0,01-02-2013
17801-14763-EM,1,23-02-2004
29502-5816-BM,0,26-05-2015
98729-89310-BM,0,04-10-2018
72116-66066-DH,1,09-01-2006
2428-38662-BK,1,13-03-2019
14618-54973-MB,0,11-12-2009
3834-33763-AM,1,19-09-2018
80281-17134-MA,1,07-07-2018
18537-2641-DO,0,26-05-2002
83884-63307-GD,1,08-12-2018
239-77014-KB,1,05-05-2018
71228-16863-FN,1,22-02-2004
36679-5119-BH,1,09-06-1997
17031-84283-MA,0,17-05-2014
51298-10581-AG,1,28-09-2001
89181-7209-FL,1,04-02-1995
30527-99934-BB,1,28-12-2016
72655-19292-BE,1,12-02-2003
64161-59823-OH,0,15-10-2017
82089-20352-OI,1,28-02-2016
68169-35665-MO,1,29-03-2006
25434-43546-BI,1,14-07-2006
73035-39432-KL,0,12-03-2008
62975-28695-OB,1,20-09-2003
99000-86687-NH,0,07-10-2018
65172-17099-DF,0,07-04-2016
2979-54539-NF,1,18-09-2013
19152-7189-BI,0,29-12-2010
91071-74721-GL,1,23-05-2017
5253-59135-ON,1,26-06-2010
6827-31512-HD,0,19-03-1993
63235-68991-FD,0,21-08-2019
449-69325-BD,1,16-10-2017
65567-68603-OF,0,08-10-2018
39000-48753-HN,1,20-11-2015
67387-38195-EM,0,30-09-2010
41444-64672-LN,0,10-04-2019
3221-36571-FI,1,27-10-2010
46734-68069-EI,0,17-08-2008
34022-28386-BA,1,08-01-1998
69624-86977-FF,0,14-07-2015
25252-20175-NH,0,04-12-1990
62112-7199-BI,0,09-07-2013
78367-76290-MN,1,11-03-2013
48334-2718-NM,0,05-02-2009
83272-69970-FD,0,22-07-2008
54874-92078-OK,1,11-08-2017
17377-14208-HK,1,30-06-2018
76970-29905-HJ,0,28-07-2014
52527-96296-HI,1,20-08-1982
4016-1606-EL,0,07-04-2004
65000-93235-BN,1,20-11-1998
94386-28545-NI,0,19-07-1999
19294-61025-BA,0,20-10-2000
86831-43186-ID,1,19-10-2013
43403-75171-ED,0,03-02-2019
56948-18994-BI,0,27-08-1989
13860-34779-EK,0,09-01-2019
81275-12699-KO,1,31-03-1969
18051-38894-DD,1,08-02-2019
30238-5563-KA,0,11-10-2015
